-14.7	4.19958
-14.68	4.18287
-14.66	4.20856
-14.64	4.20439
-14.62	4.20185
-14.6	4.19854
-14.58	4.19035
-14.56	4.18329
-14.54	4.19436
-14.52	4.17883
-14.5	4.18979
-14.48	4.18593
-14.46	4.17633
-14.44	4.18089
-14.42	4.18257
-14.4	4.20214
-14.38	4.19247
-14.36	4.19429
-14.34	4.18935
-14.32	4.18839
-14.3	4.18705
-14.28	4.18903
-14.26	4.17755
-14.24	4.16145
-14.22	4.16911
-14.2	4.17784
-14.18	4.18221
-14.16	4.18439
-14.14	4.1751
-14.12	4.1741
-14.1	4.17416
-14.08	4.18034
-14.06	4.18889
-14.04	4.16342
-14.02	4.17724
-14	4.1772
-13.98	4.17061
-13.96	4.17122
-13.94	4.1869
-13.92	4.17233
-13.9	4.16308
-13.88	4.15704
-13.86	4.17796
-13.84	4.16422
-13.82	4.17373
-13.8	4.16698
-13.78	4.15874
-13.76	4.16355
-13.74	4.17693
-13.72	4.1599
-13.7	4.1697
-13.68	4.17542
-13.66	4.17956
-13.64	4.17645
-13.62	4.16774
-13.6	4.1575
-13.58	4.1551
-13.56	4.16662
-13.54	4.16392
-13.52	4.15711
-13.5	4.15361
-13.48	4.16895
-13.46	4.14683
-13.44	4.14287
-13.42	4.17086
-13.4	4.1489
-13.38	4.1682
-13.36	4.16714
-13.34	4.16025
-13.32	4.17514
-13.3	4.15617
-13.28	4.14402
-13.26	4.16291
-13.24	4.1455
-13.22	4.13297
-13.2	4.1562
-13.18	4.1478
-13.16	4.14631
-13.14	4.13424
-13.12	4.16498
-13.1	4.12894
-13.08	4.14691
-13.06	4.15613
-13.04	4.13514
-13.02	4.14354
-13	4.1339
-12.98	4.14134
-12.96	4.13736
-12.94	4.1323
-12.92	4.13457
-12.9	4.13327
-12.88	4.13459
-12.86	4.14195
-12.84	4.1271
-12.82	4.14936
-12.8	4.14675
-12.78	4.14417
-12.76	4.13028
-12.74	4.13247
-12.72	4.132
-12.7	4.11872
-12.68	4.12662
-12.66	4.12262
-12.64	4.12079
-12.62	4.12543
-12.6	4.13498
-12.58	4.12828
-12.56	4.13381
-12.54	4.13333
-12.52	4.13028
-12.5	4.12544
-12.48	4.13542
-12.46	4.12412
-12.44	4.11451
-12.42	4.12541
-12.4	4.13289
-12.38	4.12955
-12.36	4.1361
-12.34	4.12516
-12.32	4.10418
-12.3	4.12411
-12.28	4.1184
-12.26	4.12556
-12.24	4.10163
-12.22	4.11247
-12.2	4.1181
-12.18	4.11913
-12.16	4.10556
-12.14	4.1214
-12.12	4.12198
-12.1	4.11494
-12.08	4.13394
-12.06	4.11046
-12.04	4.11484
-12.02	4.12446
-12	4.12063
-11.98	4.11556
-11.96	4.0892
-11.94	4.11273
-11.92	4.12193
-11.9	4.10002
-11.88	4.09786
-11.86	4.10342
-11.84	4.10851
-11.82	4.08366
-11.8	4.0898
-11.78	4.08924
-11.76	4.10034
-11.74	4.1076
-11.72	4.11008
-11.7	4.08033
-11.68	4.09785
-11.66	4.10122
-11.64	4.09276
-11.62	4.09834
-11.6	4.09203
-11.58	4.08958
-11.56	4.09123
-11.54	4.09719
-11.52	4.09081
-11.5	4.08685
-11.48	4.07029
-11.46	4.0781
-11.44	4.08653
-11.42	4.08683
-11.4	4.09533
-11.38	4.08184
-11.36	4.08172
-11.34	4.08128
-11.32	4.0729
-11.3	4.09679
-11.28	4.08944
-11.26	4.09118
-11.24	4.10105
-11.22	4.07845
-11.2	4.09961
-11.18	4.07936
-11.16	4.08511
-11.14	4.07337
-11.12	4.06926
-11.1	4.07908
-11.08	4.07255
-11.06	4.07907
-11.04	4.07314
-11.02	4.06856
-11	4.07991
-10.98	4.06424
-10.96	4.06056
-10.94	4.07342
-10.92	4.07056
-10.9	4.0644
-10.88	4.06578
-10.86	4.06735
-10.84	4.05785
-10.82	4.05763
-10.8	4.05103
-10.78	4.07831
-10.76	4.07451
-10.74	4.04598
-10.72	4.05725
-10.7	4.06147
-10.68	4.04954
-10.66	4.05113
-10.64	4.07262
-10.62	4.0501
-10.6	4.06297
-10.58	4.05427
-10.56	4.04511
-10.54	4.04135
-10.52	4.04598
-10.5	4.04789
-10.48	4.04226
-10.46	4.04956
-10.44	4.03506
-10.42	4.04175
-10.4	4.04283
-10.38	4.04586
-10.36	4.04526
-10.34	4.03953
-10.32	4.04857
-10.3	4.04586
-10.28	4.03567
-10.26	4.03922
-10.24	4.03992
-10.22	4.05141
-10.2	4.03603
-10.18	4.04392
-10.16	4.04023
-10.14	4.03874
-10.12	4.03591
-10.1	4.02304
-10.08	4.03468
-10.06	4.02731
-10.04	4.03964
-10.02	4.03912
-10	4.03751
-9.98	4.03963
-9.96	4.01142
-9.94	4.01086
-9.92	4.01503
-9.9	4.00654
-9.88	4.00955
-9.86	4.00427
-9.84	4.03186
-9.82	4.02672
-9.8	4.02324
-9.78	4.01033
-9.76	4.0219
-9.74	4.02529
-9.72	4.01658
-9.7	4.0126
-9.68	4.00771
-9.66	4.02307
-9.64	4.01406
-9.62	4.01283
-9.6	4.00413
-9.58	4.00755
-9.56	3.99682
-9.54	3.98968
-9.52	4.0027
-9.5	3.99288
-9.48	3.99324
-9.46	3.98495
-9.44	4.00155
-9.42	3.99323
-9.4	3.99725
-9.38	4.00305
-9.36	3.99991
-9.34	4.00894
-9.32	4.00307
-9.3	4.00389
-9.28	4.00475
-9.26	4.00576
-9.24	4.00139
-9.22	3.98401
-9.2	3.98952
-9.18	3.99101
-9.16	3.9915
-9.14	3.97997
-9.12	3.97784
-9.1	3.98583
-9.08	3.97209
-9.06	3.9709
-9.04	3.97555
-9.02	3.97419
-9	3.96614
-8.98	3.97885
-8.96	3.98386
-8.94	3.96876
-8.92	3.97
-8.9	3.97342
-8.88	3.97335
-8.86	3.97143
-8.84	3.96562
-8.82	3.96709
-8.8	3.97238
-8.78	3.97102
-8.76	3.97998
-8.74	3.95424
-8.72	3.95381
-8.7	3.96002
-8.68	3.96064
-8.66	3.95307
-8.64	3.94728
-8.62	3.95289
-8.6	3.94335
-8.58	3.94147
-8.56	3.95768
-8.54	3.95449
-8.52	3.96611
-8.5	3.95912
-8.48	3.94112
-8.46	3.949
-8.44	3.94106
-8.42	3.9342
-8.4	3.93373
-8.38	3.94127
-8.36	3.93505
-8.34	3.94911
-8.32	3.94647
-8.3	3.92796
-8.28	3.93027
-8.26	3.92611
-8.24	3.92935
-8.22	3.92495
-8.2	3.93221
-8.18	3.92788
-8.16	3.9474
-8.14	3.93547
-8.12	3.93149
-8.1	3.93115
-8.08	3.92169
-8.06	3.92054
-8.04	3.93396
-8.02	3.91474
-8	3.93494
-7.98	3.91498
-7.96	3.90776
-7.94	3.91009
-7.92	3.9102
-7.9	3.90505
-7.88	3.89057
-7.86	3.90719
-7.84	3.91402
-7.82	3.90383
-7.8	3.90996
-7.78	3.89674
-7.76	3.89569
-7.74	3.90786
-7.72	3.91312
-7.7	3.91883
-7.68	3.89541
-7.66	3.9083
-7.64	3.89478
-7.62	3.87989
-7.6	3.87724
-7.58	3.88829
-7.56	3.89227
-7.54	3.88676
-7.52	3.87529
-7.5	3.87763
-7.48	3.88082
-7.46	3.88364
-7.44	3.86788
-7.42	3.88388
-7.4	3.87152
-7.38	3.8747
-7.36	3.88634
-7.34	3.86478
-7.32	3.85539
-7.3	3.86277
-7.28	3.86239
-7.26	3.8541
-7.24	3.8516
-7.22	3.8591
-7.2	3.84773
-7.18	3.86013
-7.16	3.84492
-7.14	3.85257
-7.12	3.84646
-7.1	3.85657
-7.08	3.85303
-7.06	3.84847
-7.04	3.84573
-7.02	3.83313
-7	3.84515
-6.98	3.8497
-6.96	3.84274
-6.94	3.85077
-6.92	3.83865
-6.9	3.84062
-6.88	3.83177
-6.86	3.83114
-6.84	3.83604
-6.82	3.84176
-6.8	3.82118
-6.78	3.82675
-6.76	3.83216
-6.74	3.83753
-6.72	3.81253
-6.7	3.82578
-6.68	3.82451
-6.66	3.82716
-6.64	3.81678
-6.62	3.79961
-6.6	3.81088
-6.58	3.81422
-6.56	3.80842
-6.54	3.7949
-6.52	3.7987
-6.5	3.79271
-6.48	3.79103
-6.46	3.78533
-6.44	3.78793
-6.42	3.78721
-6.4	3.79092
-6.38	3.80337
-6.36	3.78733
-6.34	3.77834
-6.32	3.7869
-6.3	3.79932
-6.28	3.7835
-6.26	3.77059
-6.24	3.77601
-6.22	3.7815
-6.2	3.78721
-6.18	3.76523
-6.16	3.77647
-6.14	3.77948
-6.12	3.76272
-6.1	3.76903
-6.08	3.78409
-6.06	3.76244
-6.04	3.7605
-6.02	3.76395
-6	3.76615
-5.98	3.76349
-5.96	3.76306
-5.94	3.75371
-5.92	3.76144
-5.9	3.75012
-5.88	3.74585
-5.86	3.73657
-5.84	3.74574
-5.82	3.73496
-5.8	3.73002
-5.78	3.73384
-5.76	3.74758
-5.74	3.7353
-5.72	3.73928
-5.7	3.72888
-5.68	3.71571
-5.66	3.73384
-5.64	3.70907
-5.62	3.72543
-5.6	3.71979
-5.58	3.7083
-5.56	3.72028
-5.54	3.71712
-5.52	3.7191
-5.5	3.71462
-5.48	3.71604
-5.46	3.70471
-5.44	3.70469
-5.42	3.70676
-5.4	3.69224
-5.38	3.70059
-5.36	3.68202
-5.34	3.69507
-5.32	3.68326
-5.3	3.70291
-5.28	3.70149
-5.26	3.70427
-5.24	3.67805
-5.22	3.68108
-5.2	3.67477
-5.18	3.67462
-5.16	3.67809
-5.14	3.65883
-5.12	3.65753
-5.1	3.65514
-5.08	3.6575
-5.06	3.67487
-5.04	3.66885
-5.02	3.6613
-5	3.65952
-4.98	3.65062
-4.96	3.65547
-4.94	3.6434
-4.92	3.64207
-4.9	3.63334
-4.88	3.64796
-4.86	3.63604
-4.84	3.63994
-4.82	3.62435
-4.8	3.63116
-4.78	3.64187
-4.76	3.62823
-4.74	3.62231
-4.72	3.63147
-4.7	3.62071
-4.68	3.62243
-4.66	3.60773
-4.64	3.61112
-4.62	3.61978
-4.6	3.61339
-4.58	3.61312
-4.56	3.60953
-4.54	3.60058
-4.52	3.60498
-4.5	3.5972
-4.48	3.58567
-4.46	3.58491
-4.44	3.57814
-4.42	3.59813
-4.4	3.58069
-4.38	3.59154
-4.36	3.57883
-4.34	3.57244
-4.32	3.57771
-4.3	3.57869
-4.28	3.55483
-4.26	3.56158
-4.24	3.57344
-4.22	3.55037
-4.2	3.55777
-4.18	3.56161
-4.16	3.55454
-4.14	3.54393
-4.12	3.53812
-4.1	3.54717
-4.08	3.5419
-4.06	3.54012
-4.04	3.53535
-4.02	3.52245
-4	3.53431
-3.98	3.52368
-3.96	3.52558
-3.94	3.51305
-3.92	3.52585
-3.9	3.52231
-3.88	3.5126
-3.86	3.49359
-3.84	3.50782
-3.82	3.50629
-3.8	3.50137
-3.78	3.48704
-3.76	3.4954
-3.74	3.48278
-3.72	3.48846
-3.7	3.48057
-3.68	3.48379
-3.66	3.48284
-3.64	3.46618
-3.62	3.46657
-3.6	3.45145
-3.58	3.47055
-3.56	3.46977
-3.54	3.4621
-3.52	3.44761
-3.5	3.45351
-3.48	3.44684
-3.46	3.44515
-3.44	3.44159
-3.42	3.44167
-3.4	3.42262
-3.38	3.427
-3.36	3.42951
-3.34	3.41896
-3.32	3.42156
-3.3	3.41859
-3.28	3.40056
-3.26	3.40542
-3.24	3.3977
-3.22	3.39272
-3.2	3.38725
-3.18	3.37796
-3.16	3.38336
-3.14	3.38927
-3.12	3.3781
-3.1	3.37949
-3.08	3.36957
-3.06	3.35545
-3.04	3.36503
-3.02	3.36125
-3	3.35274
-2.98	3.3614
-2.96	3.35764
-2.94	3.34349
-2.92	3.3505
-2.9	3.35182
-2.88	3.33252
-2.86	3.34253
-2.84	3.32227
-2.82	3.3216
-2.8	3.31748
-2.78	3.30937
-2.76	3.31681
-2.74	3.31187
-2.72	3.30498
-2.7	3.29291
-2.68	3.29988
-2.66	3.27754
-2.64	3.27951
-2.62	3.28897
-2.6	3.29074
-2.58	3.27875
-2.56	3.26972
-2.54	3.26803
-2.52	3.26807
-2.5	3.25565
-2.48	3.24854
-2.46	3.25201
-2.44	3.25077
-2.42	3.23795
-2.4	3.22891
-2.38	3.22039
-2.36	3.22202
-2.34	3.2338
-2.32	3.22035
-2.3	3.2153
-2.28	3.21398
-2.26	3.21413
-2.24	3.20004
-2.22	3.19888
-2.2	3.19868
-2.18	3.19025
-2.16	3.19053
-2.14	3.18885
-2.12	3.17816
-2.1	3.16485
-2.08	3.16938
-2.06	3.15963
-2.04	3.15129
-2.02	3.14764
-2	3.14943
-1.98	3.14349
-1.96	3.14551
-1.94	3.12957
-1.92	3.11319
-1.9	3.12905
-1.88	3.11428
-1.86	3.10481
-1.84	3.10207
-1.82	3.10264
-1.8	3.09465
-1.78	3.09641
-1.76	3.0801
-1.74	3.07089
-1.72	3.05861
-1.7	3.05699
-1.68	3.05495
-1.66	3.04128
-1.64	3.04492
-1.62	3.02556
-1.6	3.02464
-1.58	3.03066
-1.56	3.01628
-1.54	3.00738
-1.52	3.00661
-1.5	3.00471
-1.48	2.99607
-1.46	2.97903
-1.44	2.98649
-1.42	2.97886
-1.4	2.97196
-1.38	2.96883
-1.36	2.95938
-1.34	2.94566
-1.32	2.93659
-1.3	2.94146
-1.28	2.9304
-1.26	2.92305
-1.24	2.91611
-1.22	2.91272
-1.2	2.90878
-1.18	2.90467
-1.16	2.88639
-1.14	2.88778
-1.12	2.8809
-1.1	2.87266
-1.08	2.87141
-1.06	2.85699
-1.04	2.84677
-1.02	2.85149
-1	2.83057
-0.98	2.81938
-0.96	2.81649
-0.94	2.80049
-0.92	2.79512
-0.9	2.78099
-0.88	2.78303
-0.86	2.77175
-0.84	2.76869
-0.82	2.74899
-0.8	2.73877
-0.78	2.7428
-0.76	2.72305
-0.74	2.72016
-0.72	2.71087
-0.7	2.69926
-0.68	2.6867
-0.66	2.67774
-0.64	2.66721
-0.62	2.65745
-0.6	2.64848
-0.58	2.64385
-0.56	2.63376
-0.54	2.6176
-0.52	2.60603
-0.5	2.60909
-0.48	2.59417
-0.46	2.57847
-0.44	2.58064
-0.42	2.56325
-0.4	2.56415
-0.38	2.54943
-0.36	2.54293
-0.34	2.54205
-0.32	2.53553
-0.3	2.52807
-0.28	2.51764
-0.26	2.51814
-0.24	2.50883
-0.22	2.50702
-0.2	2.50818
-0.18	2.49936
-0.16	2.50068
-0.14	2.48045
-0.12	2.49073
-0.1	2.48435
-0.08	2.48353
-0.06	2.47363
-0.04	2.47892
-0.02	2.46973
-3.37778e-13	2.46933
0.02	2.45994
0.04	2.4518
0.06	2.45011
0.08	2.45233
0.1	2.44508
0.12	2.42639
0.14	2.42467
0.16	2.4266
0.18	2.42262
0.2	2.42712
0.22	2.41774
0.24	2.42024
0.26	2.41102
0.28	2.41219
0.3	2.40423
0.32	2.40505
0.34	2.3994
0.36	2.38459
0.38	2.39211
0.4	2.38677
0.42	2.38763
0.44	2.3824
0.46	2.37567
0.48	2.38182
0.5	2.36879
0.52	2.36276
0.54	2.36171
0.56	2.36507
0.58	2.35134
0.6	2.35912
0.62	2.34482
0.64	2.3415
0.66	2.34252
0.68	2.34052
0.7	2.33542
0.72	2.32892
0.74	2.34492
0.76	2.33552
0.78	2.33954
0.8	2.3288
0.82	2.3276
0.84	2.33494
0.86	2.32302
0.88	2.33177
0.9	2.32411
0.92	2.32166
0.94	2.32193
0.96	2.32199
0.98	2.31892
1	2.31595
1.02	2.31277
1.04	2.31092
1.06	2.31644
1.08	2.31503
1.1	2.32176
1.12	2.30891
1.14	2.31495
1.16	2.31314
1.18	2.31119
1.2	2.31485
1.22	2.32016
1.24	2.3218
1.26	2.32
1.28	2.32398
1.3	2.32973
1.32	2.3267
1.34	2.32592
1.36	2.33105
1.38	2.33107
1.4	2.3287
1.42	2.3338
1.44	2.33869
1.46	2.33272
1.48	2.34329
1.5	2.33302
1.52	2.33697
1.54	2.33623
1.56	2.34446
1.58	2.3429
1.6	2.34651
1.62	2.35237
1.64	2.35532
1.66	2.36113
1.68	2.36533
1.7	2.3595
1.72	2.36376
1.74	2.37988
1.76	2.37004
1.78	2.37811
1.8	2.38642
1.82	2.38821
1.84	2.38542
1.86	2.38944
1.88	2.38903
1.9	2.39361
1.92	2.39839
1.94	2.401
1.96	2.39809
1.98	2.40356
2	2.40555
2.02	2.40468
2.04	2.41213
2.06	2.41323
2.08	2.42247
2.1	2.43248
2.12	2.44077
2.14	2.43678
2.16	2.43627
2.18	2.44341
2.2	2.44939
2.22	2.44881
2.24	2.45602
2.26	2.45607
2.28	2.4671
2.3	2.4661
2.32	2.46223
2.34	2.47458
2.36	2.47194
2.38	2.47229
2.4	2.47229
2.42	2.4755
2.44	2.47443
2.46	2.48532
2.48	2.49739
2.5	2.50176
2.52	2.50524
2.54	2.50056
2.56	2.51142
2.58	2.51081
2.6	2.5102
2.62	2.51028
2.64	2.52598
2.66	2.52968
2.68	2.52635
2.7	2.53098
2.72	2.53052
2.74	2.54133
2.76	2.54282
2.78	2.53841
2.8	2.53419
2.82	2.54605
2.84	2.55521
2.86	2.54833
2.88	2.55158
2.9	2.55807
2.92	2.55818
2.94	2.56078
2.96	2.56485
2.98	2.5666
3	2.56414
3.02	2.57414
3.04	2.57403
3.06	2.5746
3.08	2.57613
3.1	2.58238
3.12	2.58555
3.14	2.5819
3.16	2.59392
3.18	2.59042
3.2	2.58557
3.22	2.59976
3.24	2.60093
3.26	2.61011
3.28	2.60829
3.3	2.60041
3.32	2.60473
3.34	2.60454
3.36	2.60718
3.38	2.61846
3.4	2.61532
3.42	2.61878
3.44	2.63081
3.46	2.6241
3.48	2.62478
3.5	2.6369
3.52	2.62651
3.54	2.63488
3.56	2.63567
3.58	2.64455
3.6	2.63501
3.62	2.64478
3.64	2.64259
3.66	2.65235
3.68	2.65115
3.7	2.65195
3.72	2.65759
3.74	2.65944
3.76	2.65568
3.78	2.6604
3.8	2.66649
3.82	2.66333
3.84	2.66944
3.86	2.66169
3.88	2.66924
3.9	2.66995
3.92	2.67657
3.94	2.67662
3.96	2.68122
3.98	2.68147
4	2.67607
4.02	2.68813
4.04	2.6762
4.06	2.68474
4.08	2.69215
4.1	2.69312
4.12	2.70081
4.14	2.68908
4.16	2.68852
4.18	2.69705
4.2	2.69959
4.22	2.69627
4.24	2.69417
4.26	2.70277
4.28	2.69973
4.3	2.7066
4.32	2.71752
4.34	2.71488
4.36	2.7175
4.38	2.71613
4.4	2.70766
4.42	2.72271
4.44	2.70912
4.46	2.7203
4.48	2.70886
4.5	2.71365
4.52	2.7243
4.54	2.7245
4.56	2.72584
4.58	2.72602
4.6	2.73505
4.62	2.74129
4.64	2.73759
4.66	2.73965
4.68	2.72824
4.7	2.73488
4.72	2.75214
4.74	2.74398
4.76	2.73691
4.78	2.73483
4.8	2.73816
4.82	2.75175
4.84	2.75069
4.86	2.75274
4.88	2.74206
4.9	2.75273
4.92	2.75371
4.94	2.75657
4.96	2.74552
4.98	2.74231
5	2.76177
5.02	2.75052
5.04	2.76686
5.06	2.7678
5.08	2.77084
5.1	2.7756
5.12	2.77242
5.14	2.76603
5.16	2.77331
5.18	2.7693
5.2	2.77486
5.22	2.77551
5.24	2.7803
5.26	2.77672
5.28	2.78316
5.3	2.78636
5.32	2.77825
5.34	2.7716
5.36	2.78067
5.38	2.77788
5.4	2.77714
5.42	2.77978
5.44	2.789
5.46	2.78338
5.48	2.79097
5.5	2.78858
5.52	2.78729
5.54	2.79784
5.56	2.78851
5.58	2.8027
5.6	2.78937
5.62	2.80582
5.64	2.80556
5.66	2.803
5.68	2.81038
5.7	2.80488
5.72	2.8016
5.74	2.81688
5.76	2.80961
5.78	2.81196
5.8	2.80415
5.82	2.81643
5.84	2.80952
5.86	2.80726
5.88	2.81172
5.9	2.8192
5.92	2.81652
5.94	2.81847
5.96	2.82132
5.98	2.8178
6	2.82636
6.02	2.83761
6.04	2.82946
6.06	2.82526
6.08	2.82634
6.1	2.82858
6.12	2.83659
6.14	2.83915
6.16	2.83499
6.18	2.83587
6.2	2.84017
6.22	2.83307
6.24	2.83055
6.26	2.83481
6.28	2.84065
6.3	2.84166
6.32	2.8362
6.34	2.83591
6.36	2.84898
6.38	2.84652
6.4	2.84759
6.42	2.8411
6.44	2.84983
6.46	2.86301
6.48	2.85474
6.5	2.84957
6.52	2.85209
6.54	2.86307
6.56	2.86214
6.58	2.85778
6.6	2.85302
6.62	2.85894
6.64	2.86852
6.66	2.87302
6.68	2.86701
6.7	2.87387
6.72	2.88227
6.74	2.87376
6.76	2.87042
6.78	2.88592
6.8	2.87391
6.82	2.87965
6.84	2.88767
6.86	2.88485
6.88	2.86808
6.9	2.88237
6.92	2.88691
6.94	2.89883
6.96	2.90042
6.98	2.89499
7	2.89289
7.02	2.89311
7.04	2.89929
7.06	2.89832
7.08	2.89531
7.1	2.90066
7.12	2.90514
7.14	2.89123
7.16	2.90179
7.18	2.90715
7.2	2.92048
7.22	2.91425
7.24	2.90162
7.26	2.91177
7.28	2.90956
7.3	2.91558
7.32	2.91558
7.34	2.90466
7.36	2.9046
7.38	2.92681
7.4	2.91618
7.42	2.91819
7.44	2.92922
7.46	2.91857
7.48	2.93119
7.5	2.91938
7.52	2.92765
7.54	2.92193
7.56	2.924
7.58	2.93839
7.6	2.92909
7.62	2.92775
7.64	2.93715
7.66	2.92043
7.68	2.92786
7.7	2.93538
7.72	2.93718
7.74	2.9351
7.76	2.93971
7.78	2.94519
7.8	2.94258
7.82	2.94945
7.84	2.94608
7.86	2.94967
7.88	2.94687
7.9	2.94928
7.92	2.94665
7.94	2.95258
7.96	2.95548
7.98	2.95491
8	2.95208
8.02	2.96315
8.04	2.95214
8.06	2.9672
8.08	2.96665
8.1	2.97608
8.12	2.96471
8.14	2.96776
8.16	2.97338
8.18	2.97153
8.2	2.96277
8.22	2.97222
8.24	2.97053
8.26	2.97138
8.28	2.97357
8.3	2.98376
8.32	2.97978
8.34	2.98209
8.36	2.97919
8.38	2.98821
8.4	2.97812
8.42	2.98361
8.44	2.98783
8.46	2.98403
8.48	2.98424
8.5	2.9951
8.52	2.98576
8.54	2.9968
8.56	2.99252
8.58	2.99689
8.6	2.9967
8.62	3.0073
8.64	3.00267
8.66	3.0096
8.68	2.99879
8.7	3.00106
8.72	2.99618
8.74	3.01004
8.76	3.00315
8.78	3.01426
8.8	3.00509
8.82	3.00407
8.84	3.0098
8.86	3.01214
8.88	3.02344
8.9	3.00867
8.92	3.01723
8.94	3.02454
8.96	3.01141
8.98	3.01543
9	3.02974
