-4.00000  -2000.00000  15.65474 6387.84164
-4.00000  -1980.00000  15.64881 6390.26226
-4.00000  -1960.00000  15.67074 6381.31958
-4.00000  -1940.00000  15.69675 6370.74351
-4.00000  -1920.00000  15.73743 6354.27767
-4.00000  -1900.00000  15.73306 6356.04263
-4.00000  -1880.00000  15.78965 6333.26462
-4.00000  -1860.00000  15.79320 6331.83701
-4.00000  -1840.00000  15.79426 6331.41407
-4.00000  -1820.00000  15.80394 6327.53604
-4.00000  -1800.00000  15.83003 6317.10942
-4.00000  -1780.00000  15.84233 6312.20281
-4.00000  -1760.00000  15.87711 6298.37546
-4.00000  -1740.00000  15.87383 6299.67887
-4.00000  -1720.00000  15.89512 6291.23907
-4.00000  -1700.00000  15.92197 6280.62985
-4.00000  -1680.00000  15.96355 6264.27079
-4.00000  -1660.00000  15.97953 6258.00634
-4.00000  -1640.00000  15.99818 6250.70906
-4.00000  -1620.00000  16.01161 6245.46618
-4.00000  -1600.00000  16.02061 6241.95958
-4.00000  -1580.00000  16.05481 6228.66294
-4.00000  -1560.00000  16.07346 6221.43583
-4.00000  -1540.00000  16.09519 6213.03439
-4.00000  -1520.00000  16.13723 6196.85039
-4.00000  -1500.00000  16.13546 6197.53208
-4.00000  -1480.00000  16.17181 6183.59973
-4.00000  -1460.00000  16.15179 6191.26425
-4.00000  -1440.00000  16.16538 6186.05934
-4.00000  -1420.00000  16.15990 6188.15902
-4.00000  -1400.00000  16.21006 6169.00863
-4.00000  -1380.00000  16.23497 6159.54515
-4.00000  -1360.00000  16.25289 6152.75191
-4.00000  -1340.00000  16.26970 6146.39483
-4.00000  -1320.00000  16.30348 6133.65793
-4.00000  -1300.00000  16.33132 6123.20188
-4.00000  -1280.00000  16.36069 6112.21352
-4.00000  -1260.00000  16.37389 6107.28422
-4.00000  -1240.00000  16.39760 6098.45157
-4.00000  -1220.00000  16.40961 6093.99005
-4.00000  -1200.00000  16.42583 6087.97242
-4.00000  -1180.00000  16.45756 6076.23487
-4.00000  -1160.00000  16.49774 6061.43629
-4.00000  -1140.00000  16.49569 6062.18958
-4.00000  -1120.00000  16.50944 6057.13881
-4.00000  -1100.00000  16.54787 6043.07382
-4.00000  -1080.00000  16.54604 6043.74036
-4.00000  -1060.00000  16.54755 6043.19251
-4.00000  -1040.00000  16.62895 6013.60880
-4.00000  -1020.00000  16.61250 6019.56358
-4.00000  -1000.00000  16.66107 6002.01728
-4.00000  -980.00000  16.67851 5995.74123
-4.00000  -960.00000  16.67176 5998.16696
-4.00000  -940.00000  16.70515 5986.17792
-4.00000  -920.00000  16.74840 5970.71959
-4.00000  -900.00000  16.74822 5970.78554
-4.00000  -880.00000  16.77252 5962.13152
-4.00000  -860.00000  16.79642 5953.64965
-4.00000  -840.00000  16.82999 5941.77418
-4.00000  -820.00000  16.83441 5940.21589
-4.00000  -800.00000  16.84623 5936.04799
-4.00000  -780.00000  16.87384 5926.33331
-4.00000  -760.00000  16.91138 5913.17799
-4.00000  -740.00000  16.92908 5906.99554
-4.00000  -720.00000  16.99009 5885.78401
-4.00000  -700.00000  16.97360 5891.50383
-4.00000  -680.00000  16.99542 5883.93987
-4.00000  -660.00000  17.04213 5867.81112
-4.00000  -640.00000  17.03008 5871.96474
-4.00000  -620.00000  17.09064 5851.15424
-4.00000  -600.00000  17.09052 5851.19533
-4.00000  -580.00000  17.12682 5838.79723
-4.00000  -560.00000  17.13825 5834.90317
-4.00000  -540.00000  17.17910 5821.02671
-4.00000  -520.00000  17.21175 5809.98446
-4.00000  -500.00000  17.21268 5809.67223
-4.00000  -480.00000  17.24417 5799.06136
-4.00000  -460.00000  17.25366 5795.87172
-4.00000  -440.00000  17.27749 5787.87775
-4.00000  -420.00000  17.28629 5784.92962
-4.00000  -400.00000  17.32268 5772.77881
-4.00000  -380.00000  17.31161 5776.47191
-4.00000  -360.00000  17.33888 5767.38521
-4.00000  -340.00000  17.37963 5753.86242
-4.00000  -320.00000  17.35547 5761.87053
-4.00000  -300.00000  17.42964 5737.35480
-4.00000  -280.00000  17.43372 5736.01044
-4.00000  -260.00000  17.42548 5738.72448
-4.00000  -240.00000  17.44459 5732.43789
-4.00000  -220.00000  17.47306 5723.09765
-4.00000  -200.00000  17.48404 5719.50354
-4.00000  -180.00000  17.49751 5715.09726
-4.00000  -160.00000  17.49299 5716.57725
-4.00000  -140.00000  17.55681 5695.79553
-4.00000  -120.00000  17.51569 5709.16704
-4.00000  -100.00000  17.50983 5711.07772
-4.00000  -80.00000  17.53794 5701.92394
-4.00000  -60.00000  17.54637 5699.18450
-4.00000  -40.00000  17.53429 5703.11088
-4.00000  -20.00000  17.53112 5704.14212
-4.00000  0.00000  17.52275 5706.86842
-4.00000  20.00000  17.57413 5690.18210
-4.00000  40.00000  17.55639 5695.93342
-4.00000  60.00000  17.56094 5694.45599
-4.00000  80.00000  17.52987 5704.55049
-4.00000  100.00000  17.51590 5709.09859
-4.00000  120.00000  17.51630 5708.96822
-4.00000  140.00000  17.49838 5714.81474
-4.00000  160.00000  17.51302 5710.03745
-4.00000  180.00000  17.48933 5717.77356
-4.00000  200.00000  17.47818 5721.41951
-4.00000  220.00000  17.50400 5712.97826
-4.00000  240.00000  17.44477 5732.37710
-4.00000  260.00000  17.42574 5738.63721
-4.00000  280.00000  17.41998 5740.53472
-4.00000  300.00000  17.40744 5744.67010
-4.00000  320.00000  17.39739 5747.98698
-4.00000  340.00000  17.37439 5755.59941
-4.00000  360.00000  17.36716 5757.99548
-4.00000  380.00000  17.33937 5767.22222
-4.00000  400.00000  17.33864 5767.46337
-4.00000  420.00000  17.31290 5776.04150
-4.00000  440.00000  17.27086 5790.10130
-4.00000  460.00000  17.25887 5794.12042
-4.00000  480.00000  17.23903 5800.79042
-4.00000  500.00000  17.20021 5813.88250
-4.00000  520.00000  17.18609 5818.66085
-4.00000  540.00000  17.15627 5828.77450
-4.00000  560.00000  17.13085 5837.42196
-4.00000  580.00000  17.10220 5847.20094
-4.00000  600.00000  17.11056 5844.34408
-4.00000  620.00000  17.08469 5853.19542
-4.00000  640.00000  17.05803 5862.34167
-4.00000  660.00000  17.01987 5875.48726
-4.00000  680.00000  17.01375 5877.60073
-4.00000  700.00000  16.98664 5886.97768
-4.00000  720.00000  16.95120 5899.28911
-4.00000  740.00000  16.92346 5908.95890
-4.00000  760.00000  16.90887 5914.05576
-4.00000  780.00000  16.88639 5921.92884
-4.00000  800.00000  16.88162 5923.60212
-4.00000  820.00000  16.83517 5939.94772
-4.00000  840.00000  16.83976 5938.32868
-4.00000  860.00000  16.82021 5945.23075
-4.00000  880.00000  16.78044 5959.31930
-4.00000  900.00000  16.75097 5969.80354
-4.00000  920.00000  16.71293 5983.38951
-4.00000  940.00000  16.70100 5987.66541
-4.00000  960.00000  16.68568 5993.16300
-4.00000  980.00000  16.65768 6003.23514
-4.00000  1000.00000  16.60995 6020.48591
-4.00000  1020.00000  16.62755 6014.11332
-4.00000  1040.00000  16.58142 6030.84476
-4.00000  1060.00000  16.58142 6030.84476
-4.00000  1080.00000  16.52827 6050.23998
-4.00000  1100.00000  16.53213 6048.82734
-4.00000  1120.00000  16.51242 6056.04751
-4.00000  1140.00000  16.49122 6063.83459
-4.00000  1160.00000  16.50678 6058.11856
-4.00000  1180.00000  16.47210 6070.87135
-4.00000  1200.00000  16.45042 6078.87215
-4.00000  1220.00000  16.43088 6086.09944
-4.00000  1240.00000  16.37525 6106.77700
-4.00000  1260.00000  16.36755 6109.64989
-4.00000  1280.00000  16.35028 6116.10321
-4.00000  1300.00000  16.33690 6121.11420
-4.00000  1320.00000  16.26472 6148.27487
-4.00000  1340.00000  16.26402 6148.54138
-4.00000  1360.00000  16.24038 6157.49328
-4.00000  1380.00000  16.24631 6155.24387
-4.00000  1400.00000  16.24057 6157.41935
-4.00000  1420.00000  16.19063 6176.41382
-4.00000  1440.00000  16.18089 6180.12977
-4.00000  1460.00000  16.18091 6180.12022
-4.00000  1480.00000  16.13723 6196.85039
-4.00000  1500.00000  16.11835 6204.10706
-4.00000  1520.00000  16.11845 6204.07049
-4.00000  1540.00000  16.09390 6213.53239
-4.00000  1560.00000  16.05383 6229.04316
-4.00000  1580.00000  16.04857 6231.08476
-4.00000  1600.00000  16.02994 6238.32459
-4.00000  1620.00000  15.99768 6250.90638
-4.00000  1640.00000  16.00494 6248.06896
-4.00000  1660.00000  15.99032 6253.78549
-4.00000  1680.00000  15.93833 6274.18109
-4.00000  1700.00000  15.90958 6285.51908
-4.00000  1720.00000  15.90846 6285.96357
-4.00000  1740.00000  15.88931 6293.53949
-4.00000  1760.00000  15.86068 6304.90190
-4.00000  1780.00000  15.81968 6321.24038
-4.00000  1800.00000  15.82016 6321.04659
-4.00000  1820.00000  15.78330 6335.81264
-4.00000  1840.00000  15.78883 6333.58953
-4.00000  1860.00000  15.76097 6344.78514
-4.00000  1880.00000  15.75254 6348.18459
-4.00000  1900.00000  15.73792 6354.07983
-4.00000  1920.00000  15.72023 6361.23008
-4.00000  1940.00000  15.69097 6373.09229
-4.00000  1960.00000  15.67372 6380.10632
-4.00000  1980.00000  15.63814 6394.62442
-4.00000  2000.00000  15.61190 6405.37231
