-6.00000  -2000.00000  17.00820 5879.51694
-6.00000  -1980.00000  17.06126 5861.23010
-6.00000  -1960.00000  17.06277 5860.71140
-6.00000  -1940.00000  17.05358 5863.86968
-6.00000  -1920.00000  17.10178 5847.34455
-6.00000  -1900.00000  17.12251 5840.26524
-6.00000  -1880.00000  17.12286 5840.14757
-6.00000  -1860.00000  17.15881 5827.90828
-6.00000  -1840.00000  17.18812 5817.97195
-6.00000  -1820.00000  17.19163 5816.78410
-6.00000  -1800.00000  17.21270 5809.66211
-6.00000  -1780.00000  17.25088 5796.80741
-6.00000  -1760.00000  17.26123 5793.32991
-6.00000  -1740.00000  17.26177 5793.14867
-6.00000  -1720.00000  17.28418 5785.63918
-6.00000  -1700.00000  17.31758 5774.48055
-6.00000  -1680.00000  17.31246 5776.18496
-6.00000  -1660.00000  17.32965 5770.45866
-6.00000  -1640.00000  17.35006 5763.66883
-6.00000  -1620.00000  17.36979 5757.12199
-6.00000  -1600.00000  17.37987 5753.78462
-6.00000  -1580.00000  17.41437 5742.38237
-6.00000  -1560.00000  17.44233 5733.17900
-6.00000  -1540.00000  17.43821 5734.53353
-6.00000  -1520.00000  17.49463 5716.04136
-6.00000  -1500.00000  17.48799 5718.21004
-6.00000  -1480.00000  17.51182 5710.42710
-6.00000  -1460.00000  17.52893 5704.85477
-6.00000  -1440.00000  17.53913 5701.53870
-6.00000  -1420.00000  17.57000 5691.51964
-6.00000  -1400.00000  17.60210 5681.14193
-6.00000  -1380.00000  17.62080 5675.11284
-6.00000  -1360.00000  17.64358 5667.78398
-6.00000  -1340.00000  17.65741 5663.34474
-6.00000  -1320.00000  17.67104 5658.97489
-6.00000  -1300.00000  17.69078 5652.66361
-6.00000  -1280.00000  17.69993 5649.73826
-6.00000  -1260.00000  17.74903 5634.11071
-6.00000  -1240.00000  17.74935 5634.00913
-6.00000  -1220.00000  17.76914 5627.73279
-6.00000  -1200.00000  17.75634 5631.78965
-6.00000  -1180.00000  17.80104 5617.64931
-6.00000  -1160.00000  17.81187 5614.23523
-6.00000  -1140.00000  17.83181 5607.95567
-6.00000  -1120.00000  17.83760 5606.13693
-6.00000  -1100.00000  17.84541 5603.68027
-6.00000  -1080.00000  17.89796 5587.22894
-6.00000  -1060.00000  17.92626 5578.40844
-6.00000  -1040.00000  17.94527 5572.49905
-6.00000  -1020.00000  17.95980 5567.98918
-6.00000  -1000.00000  17.98386 5560.53996
-6.00000  -980.00000  18.01439 5551.11775
-6.00000  -960.00000  18.06555 5535.39748
-6.00000  -940.00000  18.02573 5547.62553
-6.00000  -920.00000  18.07013 5533.99603
-6.00000  -900.00000  18.07210 5533.39125
-6.00000  -880.00000  18.10062 5524.67264
-6.00000  -860.00000  18.10505 5523.32084
-6.00000  -840.00000  18.15627 5507.73920
-6.00000  -820.00000  18.18259 5499.76805
-6.00000  -800.00000  18.17913 5500.81330
-6.00000  -780.00000  18.18879 5497.89032
-6.00000  -760.00000  18.20842 5491.96471
-6.00000  -740.00000  18.23149 5485.01521
-6.00000  -720.00000  18.24031 5482.36296
-6.00000  -700.00000  18.27705 5471.34397
-6.00000  -680.00000  18.30594 5462.70923
-6.00000  -660.00000  18.32501 5457.02443
-6.00000  -640.00000  18.33080 5455.30077
-6.00000  -620.00000  18.36604 5444.83039
-6.00000  -600.00000  18.39819 5435.31580
-6.00000  -580.00000  18.38781 5438.38554
-6.00000  -560.00000  18.39379 5436.61747
-6.00000  -540.00000  18.42103 5428.57957
-6.00000  -520.00000  18.44274 5422.18634
-6.00000  -500.00000  18.45685 5418.04116
-6.00000  -480.00000  18.47865 5411.65074
-6.00000  -460.00000  18.45288 5419.20828
-6.00000  -440.00000  18.52530 5398.02324
-6.00000  -420.00000  18.53172 5396.15319
-6.00000  -400.00000  18.55963 5388.03845
-6.00000  -380.00000  18.55226 5390.17743
-6.00000  -360.00000  18.54756 5391.54476
-6.00000  -340.00000  18.56661 5386.01140
-6.00000  -320.00000  18.59798 5376.92948
-6.00000  -300.00000  18.60514 5374.86022
-6.00000  -280.00000  18.58944 5379.39820
-6.00000  -260.00000  18.63875 5365.16809
-6.00000  -240.00000  18.64489 5363.39984
-6.00000  -220.00000  18.67378 5355.10361
-6.00000  -200.00000  18.66472 5357.70302
-6.00000  -180.00000  18.67951 5353.45949
-6.00000  -160.00000  18.68811 5350.99733
-6.00000  -140.00000  18.67260 5355.44203
-6.00000  -120.00000  18.68596 5351.61302
-6.00000  -100.00000  18.69164 5349.98677
-6.00000  -80.00000  18.69075 5350.23866
-6.00000  -60.00000  18.72272 5341.10571
-6.00000  -40.00000  18.71880 5342.22422
-6.00000  -20.00000  18.71071 5344.53405
-6.00000  0.00000  18.68560 5351.71612
-6.00000  20.00000  18.70720 5345.53684
-6.00000  40.00000  18.71762 5342.55815
-6.00000  60.00000  18.66974 5356.25955
-6.00000  80.00000  18.67843 5353.77046
-6.00000  100.00000  18.68434 5352.07702
-6.00000  120.00000  18.67315 5355.28285
-6.00000  140.00000  18.66626 5357.25957
-6.00000  160.00000  18.67667 5354.27354
-6.00000  180.00000  18.66864 5356.57659
-6.00000  200.00000  18.64698 5362.80013
-6.00000  220.00000  18.67363 5355.14663
-6.00000  240.00000  18.64592 5363.10356
-6.00000  260.00000  18.61538 5371.90072
-6.00000  280.00000  18.62770 5368.34929
-6.00000  300.00000  18.59327 5378.28866
-6.00000  320.00000  18.62289 5369.73440
-6.00000  340.00000  18.56442 5386.64967
