8.00000  -2000.00000  13.72793 7284.41943
8.00000  -1980.00000  13.73700 7279.60981
8.00000  -1960.00000  13.75469 7270.25010
8.00000  -1940.00000  13.74599 7274.85153
8.00000  -1920.00000  13.77251 7260.84062
8.00000  -1900.00000  13.79985 7246.45558
8.00000  -1880.00000  13.80444 7244.04349
8.00000  -1860.00000  13.82831 7231.53906
8.00000  -1840.00000  13.83112 7230.06986
8.00000  -1820.00000  13.85158 7219.39302
8.00000  -1800.00000  13.86112 7214.42423
8.00000  -1780.00000  13.89903 7194.74668
8.00000  -1760.00000  13.91975 7184.03707
8.00000  -1740.00000  13.91897 7184.44223
8.00000  -1720.00000  13.92926 7179.12970
8.00000  -1700.00000  13.91997 7183.92353
8.00000  -1680.00000  13.93383 7176.78025
8.00000  -1660.00000  13.96696 7159.75673
8.00000  -1640.00000  14.00451 7140.55686
8.00000  -1620.00000  13.99929 7143.22196
8.00000  -1600.00000  14.00128 7142.20159
8.00000  -1580.00000  14.02260 7131.34511
8.00000  -1560.00000  14.01575 7134.83300
8.00000  -1540.00000  14.03536 7124.85924
8.00000  -1520.00000  14.05915 7112.80807
8.00000  -1500.00000  14.04358 7120.69398
8.00000  -1480.00000  14.07993 7102.30804
8.00000  -1460.00000  14.07436 7105.12134
8.00000  -1440.00000  14.07397 7105.31570
8.00000  -1420.00000  14.11405 7085.13606
8.00000  -1400.00000  14.11843 7082.93802
8.00000  -1380.00000  14.13436 7074.95526
8.00000  -1360.00000  14.14870 7067.78465
8.00000  -1340.00000  14.17780 7053.27799
8.00000  -1320.00000  14.16149 7061.40385
8.00000  -1300.00000  14.15938 7062.45862
8.00000  -1280.00000  14.17982 7052.27570
8.00000  -1260.00000  14.19909 7042.70485
8.00000  -1240.00000  14.22871 7028.04400
8.00000  -1220.00000  14.24141 7021.77664
8.00000  -1200.00000  14.24370 7020.64526
8.00000  -1180.00000  14.24602 7019.50193
8.00000  -1160.00000  14.25880 7013.21289
8.00000  -1140.00000  14.27254 7006.46136
8.00000  -1120.00000  14.27795 7003.80657
8.00000  -1100.00000  14.28136 7002.13425
8.00000  -1080.00000  14.30030 6992.86029
8.00000  -1060.00000  14.32377 6981.39981
8.00000  -1040.00000  14.35201 6967.66516
8.00000  -1020.00000  14.33249 6977.15470
8.00000  -1000.00000  14.36229 6962.67796
8.00000  -980.00000  14.35459 6966.41041
8.00000  -960.00000  14.36912 6959.36842
8.00000  -940.00000  14.38362 6952.35033
8.00000  -920.00000  14.38527 6951.55531
8.00000  -900.00000  14.39103 6948.77295
8.00000  -880.00000  14.42689 6931.50323
8.00000  -860.00000  14.46936 6911.15571
8.00000  -840.00000  14.45797 6916.60032
8.00000  -820.00000  14.45784 6916.66252
8.00000  -800.00000  14.48124 6905.48838
8.00000  -780.00000  14.49758 6897.70293
8.00000  -760.00000  14.48907 6901.75660
8.00000  -740.00000  14.49585 6898.52851
8.00000  -720.00000  14.50865 6892.44003
8.00000  -700.00000  14.52758 6883.46128
8.00000  -680.00000  14.52602 6884.19815
8.00000  -660.00000  14.53664 6879.17114
8.00000  -640.00000  14.54595 6874.76583
8.00000  -620.00000  14.56136 6867.49040
8.00000  -600.00000  14.57155 6862.68791
8.00000  -580.00000  14.58517 6856.28171
8.00000  -560.00000  14.61419 6842.66222
8.00000  -540.00000  14.62571 6837.27257
8.00000  -520.00000  14.62762 6836.38213
8.00000  -500.00000  14.59983 6849.39248
8.00000  -480.00000  14.63073 6834.92895
8.00000  -460.00000  14.63719 6831.91241
8.00000  -440.00000  14.63259 6834.06014
8.00000  -420.00000  14.64301 6829.19467
8.00000  -400.00000  14.66337 6819.71703
8.00000  -380.00000  14.67154 6815.91707
8.00000  -360.00000  14.67828 6812.78501
8.00000  -340.00000  14.66764 6817.72937
8.00000  -320.00000  14.69525 6804.91764
8.00000  -300.00000  14.68964 6807.51877
8.00000  -280.00000  14.71349 6796.48635
8.00000  -260.00000  14.70633 6799.79301
8.00000  -240.00000  14.70378 6800.96995
8.00000  -220.00000  14.71702 6794.85616
8.00000  -200.00000  14.69708 6804.07033
8.00000  -180.00000  14.70829 6798.88920
8.00000  -160.00000  14.71124 6797.52122
8.00000  -140.00000  14.71762 6794.57453
8.00000  -120.00000  14.69973 6802.84604
8.00000  -100.00000  14.71251 6796.93445
8.00000  -80.00000  14.73324 6787.37331
8.00000  -60.00000  14.72442 6791.43898
8.00000  -40.00000  14.72208 6792.51845
8.00000  -20.00000  14.70543 6800.21149
8.00000  0.00000  14.69858 6803.37597
8.00000  20.00000  14.72867 6789.47699
8.00000  40.00000  14.72845 6789.58071
8.00000  60.00000  14.72632 6790.56275
8.00000  80.00000  14.72961 6789.04601
8.00000  100.00000  14.72492 6791.20837
8.00000  120.00000  14.72337 6791.92101
8.00000  140.00000  14.73544 6786.35766
8.00000  160.00000  14.70723 6799.37691
8.00000  180.00000  14.71374 6796.36856
8.00000  200.00000  14.70549 6800.17912
8.00000  220.00000  14.71625 6795.20938
8.00000  240.00000  14.68992 6807.38901
8.00000  260.00000  14.68751 6808.50600
8.00000  280.00000  14.68921 6807.71805
8.00000  300.00000  14.69392 6805.53358
8.00000  320.00000  14.68330 6810.45814
8.00000  340.00000  14.67112 6816.11220
8.00000  360.00000  14.68809 6808.23715
8.00000  380.00000  14.64978 6826.03874
8.00000  400.00000  14.65450 6823.84483
8.00000  420.00000  14.65989 6821.33358
8.00000  440.00000  14.66680 6818.11984
8.00000  460.00000  14.61808 6840.84601
8.00000  480.00000  14.61541 6842.09338
8.00000  500.00000  14.63295 6833.88967
8.00000  520.00000  14.59651 6850.95507
8.00000  540.00000  14.57304 6861.98860
8.00000  560.00000  14.57484 6861.13643
8.00000  580.00000  14.57901 6859.17631
8.00000  600.00000  14.58221 6857.67109
8.00000  620.00000  14.54830 6873.65298
8.00000  640.00000  14.55037 6872.67746
8.00000  660.00000  14.55767 6869.23113
8.00000  680.00000  14.54173 6876.75852
8.00000  700.00000  14.55614 6869.95552
8.00000  720.00000  14.52136 6886.40733
8.00000  740.00000  14.52390 6885.20301
8.00000  760.00000  14.52822 6883.15805
8.00000  780.00000  14.49716 6897.90276
8.00000  800.00000  14.48500 6903.69586
8.00000  820.00000  14.47722 6907.40111
8.00000  840.00000  14.44904 6920.87741
8.00000  860.00000  14.44038 6925.02792
8.00000  880.00000  14.45041 6920.21648
8.00000  900.00000  14.43668 6926.80034
8.00000  920.00000  14.40909 6940.06112
8.00000  940.00000  14.38909 6949.70981
8.00000  960.00000  14.38703 6950.70732
8.00000  980.00000  14.36930 6959.28125
8.00000  1000.00000  14.36839 6959.72200
8.00000  1020.00000  14.32860 6979.04890
8.00000  1040.00000  14.34926 6969.00292
8.00000  1060.00000  14.31364 6986.34310
8.00000  1080.00000  14.30603 6990.06188
8.00000  1100.00000  14.29355 6996.16505
8.00000  1120.00000  14.28540 7000.15400
8.00000  1140.00000  14.26132 7011.97365
8.00000  1160.00000  14.24462 7020.19183
8.00000  1180.00000  14.22998 7027.41429
8.00000  1200.00000  14.21376 7035.43608
8.00000  1220.00000  14.22839 7028.19960
8.00000  1240.00000  14.23226 7026.28851
8.00000  1260.00000  14.18180 7051.29358
8.00000  1280.00000  14.20016 7042.17665
8.00000  1300.00000  14.18688 7048.76867
8.00000  1320.00000  14.16278 7060.75818
8.00000  1340.00000  14.15253 7065.87694
8.00000  1360.00000  14.15493 7064.67641
8.00000  1380.00000  14.13488 7074.69749
8.00000  1400.00000  14.11078 7086.78046
8.00000  1420.00000  14.10810 7088.12668
8.00000  1440.00000  14.08365 7100.43458
8.00000  1460.00000  14.07985 7102.34839
8.00000  1480.00000  14.06533 7109.68033
8.00000  1500.00000  14.06970 7107.46956
8.00000  1520.00000  14.04834 7118.27874
8.00000  1540.00000  14.04177 7121.60931
8.00000  1560.00000  14.01773 7133.82267
8.00000  1580.00000  13.98478 7150.63090
8.00000  1600.00000  13.98053 7152.80465
8.00000  1620.00000  13.99171 7147.08669
8.00000  1640.00000  13.96722 7159.61832
8.00000  1660.00000  13.93004 7178.73028
8.00000  1680.00000  13.94913 7168.90844
8.00000  1700.00000  13.94226 7172.43833
8.00000  1720.00000  13.93642 7175.44648
8.00000  1740.00000  13.90835 7189.92548
8.00000  1760.00000  13.88557 7201.72092
8.00000  1780.00000  13.88696 7201.00267
8.00000  1800.00000  13.85760 7216.25418
8.00000  1820.00000  13.87431 7207.56823
8.00000  1840.00000  13.85074 7219.83085
8.00000  1860.00000  13.83731 7226.83816
8.00000  1880.00000  13.81768 7237.10493
8.00000  1900.00000  13.78195 7255.86464
8.00000  1920.00000  13.77387 7260.12370
8.00000  1940.00000  13.78775 7252.81763
8.00000  1960.00000  13.75246 7271.42899
8.00000  1980.00000  13.75258 7271.36554
8.00000  2000.00000  13.75783 7268.58814
