0.00000  -2000.00000  10.68003 9363.26958
0.00000  -1980.00000  10.65427 9385.90378
0.00000  -1960.00000  10.70698 9339.69740
0.00000  -1940.00000  10.68245 9361.14843
0.00000  -1920.00000  10.69691 9348.49410
0.00000  -1900.00000  10.74380 9307.69807
0.00000  -1880.00000  10.74246 9308.85477
0.00000  -1860.00000  10.77188 9283.43487
0.00000  -1840.00000  10.76813 9286.66783
0.00000  -1820.00000  10.79710 9261.75050
0.00000  -1800.00000  10.83658 9227.99941
0.00000  -1780.00000  10.81492 9246.48114
0.00000  -1760.00000  10.82668 9236.44183
0.00000  -1740.00000  10.84090 9224.32639
0.00000  -1720.00000  10.86522 9203.67503
0.00000  -1700.00000  10.89278 9180.39710
0.00000  -1680.00000  10.88848 9184.01412
0.00000  -1660.00000  10.92329 9154.74680
0.00000  -1640.00000  10.93983 9140.90987
0.00000  -1620.00000  10.93361 9146.10584
0.00000  -1600.00000  10.93160 9147.79172
0.00000  -1580.00000  10.96611 9119.00807
0.00000  -1560.00000  10.98044 9107.09903
0.00000  -1540.00000  10.99042 9098.82921
0.00000  -1520.00000  11.01073 9082.04996
0.00000  -1500.00000  11.01289 9080.26867
0.00000  -1480.00000  11.01802 9076.04089
0.00000  -1460.00000  11.05201 9048.12790
0.00000  -1440.00000  11.04181 9056.49031
0.00000  -1420.00000  11.06847 9034.67236
0.00000  -1400.00000  11.08705 9019.53586
0.00000  -1380.00000  11.10079 9008.36787
0.00000  -1360.00000  11.11693 8995.29321
0.00000  -1340.00000  11.14585 8971.94518
0.00000  -1320.00000  11.17065 8952.03455
0.00000  -1300.00000  11.16739 8954.63982
0.00000  -1280.00000  11.22060 8912.17938
0.00000  -1260.00000  11.18909 8937.27330
0.00000  -1240.00000  11.24619 8891.89633
0.00000  -1220.00000  11.22855 8905.86941
0.00000  -1200.00000  11.26947 8873.52783
0.00000  -1180.00000  11.25097 8888.11859
0.00000  -1160.00000  11.28305 8862.85180
0.00000  -1140.00000  11.25883 8881.92151
0.00000  -1120.00000  11.31976 8834.11346
0.00000  -1100.00000  11.34600 8813.67495
0.00000  -1080.00000  11.36379 8799.88490
0.00000  -1060.00000  11.35468 8806.94516
0.00000  -1040.00000  11.39702 8774.22344
0.00000  -1020.00000  11.38538 8783.19003
0.00000  -1000.00000  11.41336 8761.66177
0.00000  -980.00000  11.40461 8768.38401
0.00000  -960.00000  11.47216 8716.75050
0.00000  -940.00000  11.48006 8710.75207
0.00000  -920.00000  11.49290 8701.02790
0.00000  -900.00000  11.47716 8712.95686
0.00000  -880.00000  11.53145 8671.93631
0.00000  -860.00000  11.54766 8659.76310
0.00000  -840.00000  11.55952 8650.87450
0.00000  -820.00000  11.59213 8626.54232
0.00000  -800.00000  11.61032 8613.02703
0.00000  -780.00000  11.62788 8600.01625
0.00000  -760.00000  11.64851 8584.79264
0.00000  -740.00000  11.62787 8600.02735
0.00000  -720.00000  11.66823 8570.27648
0.00000  -700.00000  11.67699 8563.85079
0.00000  -680.00000  11.71491 8536.12681
0.00000  -660.00000  11.73312 8522.88223
0.00000  -640.00000  11.75375 8507.92300
0.00000  -620.00000  11.77294 8494.05140
0.00000  -600.00000  11.78871 8482.68874
0.00000  -580.00000  11.82630 8455.73360
0.00000  -560.00000  11.82621 8455.79438
0.00000  -540.00000  11.83419 8450.08892
0.00000  -520.00000  11.86307 8429.52475
0.00000  -500.00000  11.90597 8399.14413
0.00000  -480.00000  11.91693 8391.42296
0.00000  -460.00000  11.93344 8379.81688
0.00000  -440.00000  11.93625 8377.84061
0.00000  -420.00000  11.95293 8366.15305
0.00000  -400.00000  11.99324 8338.02695
0.00000  -380.00000  12.00141 8332.35081
0.00000  -360.00000  12.01792 8320.90744
0.00000  -340.00000  12.01541 8322.64913
0.00000  -320.00000  12.03827 8306.84143
0.00000  -300.00000  12.09023 8271.14124
0.00000  -280.00000  12.10351 8262.06613
0.00000  -260.00000  12.11682 8252.99047
0.00000  -240.00000  12.14225 8235.70929
0.00000  -220.00000  12.15504 8227.03998
0.00000  -200.00000  12.16275 8221.82145
0.00000  -180.00000  12.16659 8219.23325
0.00000  -160.00000  12.18236 8208.59349
0.00000  -140.00000  12.20891 8190.73939
0.00000  -120.00000  12.23219 8175.15097
0.00000  -100.00000  12.23015 8176.51794
0.00000  -80.00000  12.23858 8170.88257
0.00000  -60.00000  12.23047 8176.30067
0.00000  -40.00000  12.23469 8173.48383
0.00000  -20.00000  12.25746 8158.30040
0.00000  0.00000  12.23343 8174.32233
0.00000  20.00000  12.23887 8170.68896
0.00000  40.00000  12.23470 8173.47047
0.00000  60.00000  12.24285 8168.02943
0.00000  80.00000  12.24187 8168.68998
0.00000  100.00000  12.19131 8202.56732
0.00000  120.00000  12.19935 8197.15469
0.00000  140.00000  12.19662 8198.98947
0.00000  160.00000  12.19929 8197.20172
0.00000  180.00000  12.16928 8217.41303
0.00000  200.00000  12.18595 8206.17523
0.00000  220.00000  12.16347 8221.34153
0.00000  240.00000  12.14409 8234.46147
0.00000  260.00000  12.12561 8247.01118
0.00000  280.00000  12.09713 8266.42694
0.00000  300.00000  12.08147 8277.13846
0.00000  320.00000  12.06992 8285.05562
0.00000  340.00000  12.03205 8311.13222
0.00000  360.00000  12.04742 8300.53584
0.00000  380.00000  12.01424 8323.45617
0.00000  400.00000  11.98309 8345.09296
0.00000  420.00000  11.97345 8351.81172
0.00000  440.00000  11.93289 8380.20311
0.00000  460.00000  11.94639 8370.72957
0.00000  480.00000  11.89684 8405.59695
0.00000  500.00000  11.85415 8435.86068
0.00000  520.00000  11.84122 8445.07576
0.00000  540.00000  11.83512 8449.43205
0.00000  560.00000  11.83501 8449.51058
0.00000  580.00000  11.80490 8471.05863
0.00000  600.00000  11.77699 8491.13398
0.00000  620.00000  11.76277 8501.40252
0.00000  640.00000  11.75730 8505.35412
0.00000  660.00000  11.73617 8520.66730
0.00000  680.00000  11.71085 8539.08982
0.00000  700.00000  11.71408 8536.73892
0.00000  720.00000  11.69670 8549.41992
0.00000  740.00000  11.66579 8572.07270
0.00000  760.00000  11.65977 8576.49851
0.00000  780.00000  11.60741 8615.18262
0.00000  800.00000  11.59266 8626.14792
0.00000  820.00000  11.59849 8621.81569
0.00000  840.00000  11.57320 8640.65628
0.00000  860.00000  11.55995 8650.55645
0.00000  880.00000  11.54983 8658.13609
0.00000  900.00000  11.50740 8690.06031
0.00000  920.00000  11.48623 8706.07296
0.00000  940.00000  11.48413 8707.67255
0.00000  960.00000  11.46366 8723.21754
0.00000  980.00000  11.44599 8736.68420
0.00000  1000.00000  11.43271 8746.83638
0.00000  1020.00000  11.39203 8778.06677
0.00000  1040.00000  11.39063 8779.14567
0.00000  1060.00000  11.35174 8809.21832
0.00000  1080.00000  11.35329 8808.02340
0.00000  1100.00000  11.33424 8822.82748
0.00000  1120.00000  11.33159 8824.89078
0.00000  1140.00000  11.31713 8836.16253
0.00000  1160.00000  11.29147 8856.24673
0.00000  1180.00000  11.27195 8871.58339
0.00000  1200.00000  11.26950 8873.50420
0.00000  1220.00000  11.23554 8900.33274
0.00000  1240.00000  11.23525 8900.55455
0.00000  1260.00000  11.20856 8921.75664
0.00000  1280.00000  11.19497 8932.57913
0.00000  1300.00000  11.18342 8941.80450
0.00000  1320.00000  11.17612 8947.64909
0.00000  1340.00000  11.14701 8971.01957
0.00000  1360.00000  11.15084 8967.93425
0.00000  1380.00000  11.10269 9006.82627
0.00000  1400.00000  11.12442 8989.23674
0.00000  1420.00000  11.09841 9010.29561
0.00000  1440.00000  11.09657 9011.78967
0.00000  1460.00000  11.06147 9040.38975
0.00000  1480.00000  11.04500 9053.87053
0.00000  1500.00000  11.01224 9080.80875
0.00000  1520.00000  11.01726 9076.66698
0.00000  1540.00000  10.99058 9098.70503
0.00000  1560.00000  10.95422 9128.90192
0.00000  1580.00000  10.93457 9145.30286
0.00000  1600.00000  10.95655 9126.95642
0.00000  1620.00000  10.90182 9172.77612
0.00000  1640.00000  10.90338 9171.46793
0.00000  1660.00000  10.88790 9184.50335
0.00000  1680.00000  10.87213 9197.82968
0.00000  1700.00000  10.85806 9209.74833
0.00000  1720.00000  10.87976 9191.37922
0.00000  1740.00000  10.83303 9231.02770
0.00000  1760.00000  10.82964 9233.91729
0.00000  1780.00000  10.82008 9242.07584
0.00000  1800.00000  10.83386 9230.32050
0.00000  1820.00000  10.79093 9267.04186
0.00000  1840.00000  10.79355 9264.79240
0.00000  1860.00000  10.79171 9266.36776
0.00000  1880.00000  10.77013 9284.94330
0.00000  1900.00000  10.75036 9302.00975
0.00000  1920.00000  10.71968 9328.63232
0.00000  1940.00000  10.70683 9339.82825
0.00000  1960.00000  10.69819 9347.37122
0.00000  1980.00000  10.67956 9363.68603
0.00000  2000.00000  10.68609 9357.95974
