-7.00000  -2000.00000  17.55871 5695.17758
-7.00000  -1980.00000  17.58045 5688.13492
-7.00000  -1960.00000  17.56693 5692.51429
-7.00000  -1940.00000  17.62714 5673.06844
-7.00000  -1920.00000  17.63667 5670.00460
-7.00000  -1900.00000  17.64392 5667.67315
-7.00000  -1880.00000  17.64320 5667.90605
-7.00000  -1860.00000  17.64145 5668.46829
-7.00000  -1840.00000  17.71156 5646.03005
-7.00000  -1820.00000  17.71585 5644.66283
-7.00000  -1800.00000  17.73354 5639.03203
-7.00000  -1780.00000  17.74682 5634.81232
-7.00000  -1760.00000  17.80056 5617.80079
-7.00000  -1740.00000  17.79127 5620.73263
-7.00000  -1720.00000  17.81541 5613.11966
-7.00000  -1700.00000  17.80907 5615.11634
-7.00000  -1680.00000  17.84508 5603.78704
-7.00000  -1660.00000  17.86067 5598.89567
-7.00000  -1640.00000  17.88512 5591.24009
-7.00000  -1620.00000  17.89914 5586.86216
-7.00000  -1600.00000  17.93632 5575.28121
-7.00000  -1580.00000  17.93638 5575.26101
-7.00000  -1560.00000  17.94844 5571.51330
-7.00000  -1540.00000  17.96324 5566.92445
-7.00000  -1520.00000  18.02211 5548.73985
-7.00000  -1500.00000  17.99044 5558.50929
-7.00000  -1480.00000  18.03959 5543.36170
-7.00000  -1460.00000  18.05410 5538.90653
-7.00000  -1440.00000  18.05524 5538.55680
-7.00000  -1420.00000  18.07902 5531.27327
-7.00000  -1400.00000  18.10229 5524.16144
-7.00000  -1380.00000  18.12028 5518.67852
-7.00000  -1360.00000  18.13656 5513.72476
-7.00000  -1340.00000  18.18374 5499.41871
-7.00000  -1320.00000  18.16266 5505.80146
-7.00000  -1300.00000  18.18223 5499.87694
-7.00000  -1280.00000  18.19686 5495.45361
-7.00000  -1260.00000  18.22252 5487.71520
-7.00000  -1240.00000  18.23960 5482.57637
-7.00000  -1220.00000  18.24573 5480.73289
-7.00000  -1200.00000  18.29034 5467.36842
-7.00000  -1180.00000  18.31281 5460.65841
-7.00000  -1160.00000  18.30898 5461.80220
-7.00000  -1140.00000  18.35894 5446.93905
-7.00000  -1120.00000  18.34230 5451.87750
-7.00000  -1100.00000  18.38331 5439.71827
-7.00000  -1080.00000  18.41242 5431.11513
