12.00000  -2000.00000  15.22897 6566.43227
12.00000  -1980.00000  15.20833 6575.34175
12.00000  -1960.00000  15.21847 6570.96063
12.00000  -1940.00000  15.24796 6558.25435
12.00000  -1920.00000  15.26235 6552.07095
12.00000  -1900.00000  15.27048 6548.58262
12.00000  -1880.00000  15.27989 6544.54759
12.00000  -1860.00000  15.32234 6526.41829
12.00000  -1840.00000  15.31754 6528.46345
12.00000  -1820.00000  15.32030 6527.28732
12.00000  -1800.00000  15.32100 6526.98910
12.00000  -1780.00000  15.30711 6532.90970
12.00000  -1760.00000  15.31527 6529.42895
12.00000  -1740.00000  15.33117 6522.65727
12.00000  -1720.00000  15.35392 6512.99473
12.00000  -1700.00000  15.35775 6511.36836
12.00000  -1680.00000  15.35903 6510.82995
12.00000  -1660.00000  15.38062 6501.68849
12.00000  -1640.00000  15.38572 6499.53333
12.00000  -1620.00000  15.42760 6481.88750
12.00000  -1600.00000  15.40673 6490.66999
12.00000  -1580.00000  15.43544 6478.59521
12.00000  -1560.00000  15.42242 6484.06670
12.00000  -1540.00000  15.45742 6469.38702
12.00000  -1520.00000  15.44476 6474.68786
12.00000  -1500.00000  15.46580 6465.87955
12.00000  -1480.00000  15.49794 6452.47254
12.00000  -1460.00000  15.49585 6453.34073
12.00000  -1440.00000  15.55098 6430.46290
12.00000  -1420.00000  15.50619 6449.03745
12.00000  -1400.00000  15.50678 6448.79416
12.00000  -1380.00000  15.52592 6440.84215
12.00000  -1360.00000  15.55732 6427.84026
12.00000  -1340.00000  15.56593 6424.28689
12.00000  -1320.00000  15.56481 6424.74916
12.00000  -1300.00000  15.57215 6421.72289
12.00000  -1280.00000  15.58992 6414.40316
12.00000  -1260.00000  15.57728 6419.60599
12.00000  -1240.00000  15.59221 6413.45697
12.00000  -1220.00000  15.62071 6401.75562
12.00000  -1200.00000  15.60805 6406.95026
12.00000  -1180.00000  15.61912 6402.41140
12.00000  -1160.00000  15.65755 6386.69524
12.00000  -1140.00000  15.66772 6382.54960
12.00000  -1120.00000  15.65789 6386.55859
12.00000  -1100.00000  15.66740 6382.68200
12.00000  -1080.00000  15.67630 6379.05425
12.00000  -1060.00000  15.67583 6379.24754
12.00000  -1040.00000  15.69954 6369.61338
12.00000  -1020.00000  15.70329 6368.09229
12.00000  -1000.00000  15.70730 6366.46452
12.00000  -980.00000  15.72306 6360.08310
12.00000  -960.00000  15.72216 6360.45122
12.00000  -940.00000  15.74004 6353.22401
12.00000  -920.00000  15.72544 6359.12254
12.00000  -900.00000  15.79700 6330.31588
12.00000  -880.00000  15.80000 6329.11192
12.00000  -860.00000  15.76116 6344.71268
12.00000  -840.00000  15.79688 6330.36397
12.00000  -820.00000  15.81183 6324.37865
12.00000  -800.00000  15.79502 6331.10742
12.00000  -780.00000  15.79439 6331.35995
12.00000  -760.00000  15.80098 6328.71938
12.00000  -740.00000  15.79438 6331.36597
12.00000  -720.00000  15.79096 6332.73721
12.00000  -700.00000  15.83240 6316.15980
12.00000  -680.00000  15.86419 6303.50494
12.00000  -660.00000  15.84472 6311.25268
12.00000  -640.00000  15.86308 6303.94801
12.00000  -620.00000  15.84406 6311.51359
12.00000  -600.00000  15.83431 6315.39991
12.00000  -580.00000  15.87108 6300.76844
12.00000  -560.00000  15.87432 6299.48442
12.00000  -540.00000  15.87790 6298.06010
12.00000  -520.00000  15.89701 6290.49308
12.00000  -500.00000  15.89110 6292.82860
12.00000  -480.00000  15.91236 6284.42095
12.00000  -460.00000  15.92557 6279.21010
12.00000  -440.00000  15.95174 6268.90860
12.00000  -420.00000  15.92910 6277.81661
12.00000  -400.00000  15.97059 6261.50944
12.00000  -380.00000  15.93255 6276.46117
12.00000  -360.00000  15.95367 6268.15218
12.00000  -340.00000  15.92600 6279.03859
12.00000  -320.00000  15.95899 6266.05873
12.00000  -300.00000  15.92767 6278.38024
