17.00000  -2000.00000  17.01051 5878.71851
17.00000  -1980.00000  16.99753 5883.20774
17.00000  -1960.00000  16.99704 5883.37734
17.00000  -1940.00000  17.03676 5869.66066
17.00000  -1920.00000  16.99968 5882.46194
17.00000  -1900.00000  17.03668 5869.68823
17.00000  -1880.00000  17.05033 5864.98912
17.00000  -1860.00000  17.06970 5858.33206
17.00000  -1840.00000  17.10124 5847.52748
17.00000  -1820.00000  17.06198 5860.98448
17.00000  -1800.00000  17.09457 5849.80908
17.00000  -1780.00000  17.08528 5852.99158
17.00000  -1760.00000  17.11716 5842.09233
17.00000  -1740.00000  17.11808 5841.77835
17.00000  -1720.00000  17.13164 5837.15107
17.00000  -1700.00000  17.13949 5834.48102
17.00000  -1680.00000  17.12886 5838.09844
17.00000  -1660.00000  17.14734 5831.81002
17.00000  -1640.00000  17.17121 5823.70142
17.00000  -1620.00000  17.21131 5810.13130
17.00000  -1600.00000  17.17858 5821.20292
17.00000  -1580.00000  17.16568 5825.57585
17.00000  -1560.00000  17.20139 5813.48537
17.00000  -1540.00000  17.23701 5801.46853
17.00000  -1520.00000  17.25491 5795.45352
17.00000  -1500.00000  17.24529 5798.68306
17.00000  -1480.00000  17.23632 5801.70413
17.00000  -1460.00000  17.23209 5803.12492
17.00000  -1440.00000  17.25067 5796.87630
17.00000  -1420.00000  17.27505 5788.69358
17.00000  -1400.00000  17.29222 5782.94580
17.00000  -1380.00000  17.30112 5779.97096
17.00000  -1360.00000  17.31084 5776.72718
17.00000  -1340.00000  17.31350 5775.83966
17.00000  -1320.00000  17.31497 5775.35098
17.00000  -1300.00000  17.31357 5775.81798
17.00000  -1280.00000  17.31381 5775.73625
17.00000  -1260.00000  17.35780 5761.09710
17.00000  -1240.00000  17.37341 5755.92241
17.00000  -1220.00000  17.35563 5761.81742
17.00000  -1200.00000  17.35972 5760.46157
17.00000  -1180.00000  17.36236 5759.58568
17.00000  -1160.00000  17.35694 5761.38255
17.00000  -1140.00000  17.37472 5755.48678
17.00000  -1120.00000  17.40986 5743.86993
17.00000  -1100.00000  17.41294 5742.85560
17.00000  -1080.00000  17.39649 5748.28435
17.00000  -1060.00000  17.40999 5743.82704
17.00000  -1040.00000  17.41326 5742.74842
17.00000  -1020.00000  17.42387 5739.25475
17.00000  -1000.00000  17.46662 5725.20614
17.00000  -980.00000  17.45087 5730.37169
17.00000  -960.00000  17.45087 5730.37333
17.00000  -940.00000  17.44056 5733.75920
17.00000  -920.00000  17.48247 5720.01554
17.00000  -900.00000  17.45460 5729.15040
17.00000  -880.00000  17.46619 5725.34708
17.00000  -860.00000  17.47627 5722.04481
17.00000  -840.00000  17.46498 5725.74375
17.00000  -820.00000  17.46788 5724.79316
17.00000  -800.00000  17.47881 5721.21165
17.00000  -780.00000  17.48689 5718.57138
17.00000  -760.00000  17.49395 5716.26191
17.00000  -740.00000  17.50117 5713.90533
17.00000  -720.00000  17.50795 5711.68934
17.00000  -700.00000  17.50945 5711.20330
17.00000  -680.00000  17.50686 5712.04659
17.00000  -660.00000  17.52010 5707.72998
17.00000  -640.00000  17.54768 5698.75904
17.00000  -620.00000  17.54305 5700.26307
17.00000  -600.00000  17.54050 5701.09013
17.00000  -580.00000  17.53375 5703.28652
17.00000  -560.00000  17.53774 5701.98897
17.00000  -540.00000  17.55797 5695.42085
17.00000  -520.00000  17.55387 5696.74949
17.00000  -500.00000  17.54237 5700.48565
17.00000  -480.00000  17.53209 5703.82653
17.00000  -460.00000  17.58199 5687.63832
17.00000  -440.00000  17.53004 5704.49354
17.00000  -420.00000  17.56278 5693.85940
17.00000  -400.00000  17.59464 5683.54747
17.00000  -380.00000  17.58901 5685.36831
17.00000  -360.00000  17.59190 5684.43270
17.00000  -340.00000  17.57395 5690.24038
17.00000  -320.00000  17.56145 5694.29224
17.00000  -300.00000  17.58860 5685.50245
17.00000  -280.00000  17.58086 5688.00227
17.00000  -260.00000  17.59275 5684.15967
17.00000  -240.00000  17.61447 5677.14905
17.00000  -220.00000  17.57885 5688.65588
17.00000  -200.00000  17.60812 5679.19639
17.00000  -180.00000  17.56141 5694.30359
17.00000  -160.00000  17.58410 5686.95583
17.00000  -140.00000  17.58748 5685.86451
17.00000  -120.00000  17.59124 5684.64597
17.00000  -100.00000  17.56414 5693.41852
17.00000  -80.00000  17.60701 5679.55604
17.00000  -60.00000  17.60665 5679.67056
17.00000  -40.00000  17.60942 5678.77713
17.00000  -20.00000  17.60582 5679.93993
17.00000  0.00000  17.57637 5689.45692
17.00000  20.00000  17.59097 5684.73645
17.00000  40.00000  17.60674 5679.64314
17.00000  60.00000  17.59014 5685.00308
17.00000  80.00000  17.60337 5680.73206
17.00000  100.00000  17.61955 5675.51385
17.00000  120.00000  17.56538 5693.01498
17.00000  140.00000  17.58057 5688.09609
17.00000  160.00000  17.58795 5685.71096
17.00000  180.00000  17.58095 5687.97315
17.00000  200.00000  17.58115 5687.90845
17.00000  220.00000  17.58272 5687.40056
17.00000  240.00000  17.57445 5690.08011
17.00000  260.00000  17.61060 5678.39824
17.00000  280.00000  17.58881 5685.43295
17.00000  300.00000  17.57331 5690.44762
17.00000  320.00000  17.59532 5683.32782
17.00000  340.00000  17.57280 5690.61277
17.00000  360.00000  17.58347 5687.16121
17.00000  380.00000  17.57888 5688.64456
17.00000  400.00000  17.57156 5691.01434
17.00000  420.00000  17.57349 5690.38933
17.00000  440.00000  17.56526 5693.05550
17.00000  460.00000  17.55678 5695.80689
17.00000  480.00000  17.56306 5693.76700
17.00000  500.00000  17.57180 5690.93661
17.00000  520.00000  17.56390 5693.49632
17.00000  540.00000  17.58501 5686.66154
17.00000  560.00000  17.54273 5700.36867
17.00000  580.00000  17.55370 5696.80628
17.00000  600.00000  17.53351 5703.36621
17.00000  620.00000  17.55773 5695.49708
17.00000  640.00000  17.51520 5709.32676
17.00000  660.00000  17.54859 5698.46352
17.00000  680.00000  17.53966 5701.36317
17.00000  700.00000  17.52706 5705.46344
17.00000  720.00000  17.52166 5707.22018
17.00000  740.00000  17.48901 5717.87654
17.00000  760.00000  17.48936 5717.76211
17.00000  780.00000  17.48664 5718.65150
17.00000  800.00000  17.49282 5716.63117
17.00000  820.00000  17.47290 5723.14678
17.00000  840.00000  17.47545 5722.31494
17.00000  860.00000  17.49471 5716.01358
17.00000  880.00000  17.48713 5718.49126
17.00000  900.00000  17.46467 5725.84702
17.00000  920.00000  17.47512 5722.42300
17.00000  940.00000  17.44910 5730.95296
17.00000  960.00000  17.44362 5732.75666
17.00000  980.00000  17.44713 5731.60170
17.00000  1000.00000  17.41611 5741.81031
17.00000  1020.00000  17.44710 5731.61320
17.00000  1040.00000  17.41920 5740.79342
17.00000  1060.00000  17.42972 5737.32517
17.00000  1080.00000  17.41188 5743.20521
17.00000  1100.00000  17.40605 5745.13050
17.00000  1120.00000  17.38239 5752.94882
17.00000  1140.00000  17.42527 5738.79035
17.00000  1160.00000  17.36662 5758.17286
17.00000  1180.00000  17.35749 5761.20331
17.00000  1200.00000  17.35768 5761.13859
17.00000  1220.00000  17.35772 5761.12531
17.00000  1240.00000  17.34715 5764.63569
17.00000  1260.00000  17.33388 5769.05049
17.00000  1280.00000  17.35717 5761.30786
17.00000  1300.00000  17.31726 5774.58392
17.00000  1320.00000  17.29858 5780.82299
17.00000  1340.00000  17.29792 5781.04021
17.00000  1360.00000  17.29509 5781.98951
17.00000  1380.00000  17.29014 5783.64149
17.00000  1400.00000  17.27417 5788.99015
